125,48399,-111,3225
125,44939,-111,7208
125,4148,-112,1191
125,380196,-112,5174
125,3456,-112,9157
125,311005,-113,314
125,2764,-113,7123
125,24179,-114,110596
125,20721,-114,5089
125,1726,-114,9072
125,138,-115,3055
125,10341,-115,703804
125,0688,-116,1021
125,034195,-116,5004
124,99961,-116,898705
124,965004,-117,297
124,94231,-117,671196
124,9196,-118,0454
124,8969,-118,4196
124,87421,-118,7938
124,85151,-119,168
124,828804,-119,5422
124,80611,-119,9164
124,7834,-120,290596
124,7607,-120,6648
124,738,-121,03901
124,715294,-121,4132
124,692604,-121,7874
124,66991,-122,161606
124,6472,-122,53581
124,6245,-122,91
124,6157,-123,342
124,6069,-123,774
124,59811,-124,206
124,589294,-124,638
124,5805,-125,07001
124,5717,-125,50201
124,562904,-125,934006
124,55411,-126,366005
124,5453,-126,798004
124,53651,-127,23
124,52771,-127,662
124,5189,-128,09401
124,5101,-128,526
124,501305,-128,95801
124,49251,-129,39
124,4783,-129,7347
124,46411,-130,0794
124,449905,-130,4241
124,4357,-130,7688
124,42151,-131,1135
124,4073,-131,4582
124,3931,-131,8029
124,37891,-132,1476
124,36471,-132,4923
124,3505,-132,837
124,33631,-133,1817
124,322105,-133,5264
124,3079,-133,8711
124,29371,-134,2158
124,2795,-134,5605
124,2777,-134,9897
124,2759,-135,41891
124,27409,-135,84811
124,27231,-136,2773
124,27051,-136,7065
124,26871,-137,13571
124,2669,-137,56491
124,2651,-137,99411
124,2633,-138,4233
124,26149,-138,85251
124,25969,-139,28171
124,257904,-139,7109
124,2561,-140,1401
124,254295,-140,5693
124,252495,-140,9985
124,2256,-141,35501
124,19869,-141,7115
124,1718,-142,068
124,14489,-142,42451
124,118,-142,781
124,0911,-143,13751
124,06419,-143,494
124,03731,-143,85051
124,0104,-144,207
123,983505,-144,56349
123,95661,-144,92
123,9297,-145,2765
123,90281,-145,63301
123,8759,-145,9895
123,84901,-146,34601
123,8373,-146,7577
123,8256,-147,1694
123,8139,-147,5811
123,8022,-147,99281
123,7905,-148,40451
123,77879,-148,81621
123,7671,-149,2279
123,75541,-149,6396
123,743706,-150,0513
123,732,-150,463
123,72031,-150,8747
123,7086,-151,2864
123,6969,-151,6981
123,685196,-152,1098
123,67349,-152,5215
123,677704,-152,9326
123,68189,-153,3437
123,6861,-153,7548
123,69029,-154,16591
123,694496,-154,57701
123,6987,-154,98811
123,702896,-155,3992
123,7071,-155,81029
123,71129,-156,22139
123,7155,-156,63249
123,7197,-157,0436
123,72389,-157,4547
123,728096,-157,8658
123,73229,-158,2769
123,736496,-158,688
123,75489,-159,0898
123,7733,-159,49161
123,7917,-159,8934
123,8101,-160,2952
123,82849,-160,69699
123,8469,-161,0988
123,865295,-161,5006
123,8837,-161,9024
123,90209,-162,3042
123,9205,-162,70601
123,938896,-163,1078
123,9573,-163,5096
123,97569,-163,91139
123,9941,-164,3132
124,0125,-164,715
124,039894,-165,0833
124,0673,-165,4516
124,094696,-165,8199
124,1221,-166,1882
124,1495,-166,5565
124,176895,-166,92479
124,2043,-167,29309
124,2317,-167,6614
124,2591,-168,02971
124,2865,-168,39801
124,313896,-168,76631
124,3413,-169,13461
124,3687,-169,5029
124,3961,-169,8712
124,4235,-170,2395
124,4374,-170,6284
124,451294,-171,0173
124,465195,-171,4062
124,4791,-171,7951
124,493,-172,184
124,5069,-172,5729
124,520805,-172,96179
124,53469,-173,35071
124,5486,-173,73961
124,5625,-174,12851
124,57639,-174,51741
124,590294,-174,90631
124,6042,-175,29521
124,61809,-175,6841
124,631996,-176,073
124,528496,-176,4339
124,425,-176,7948
124,3215,-177,1557
124,217995,-177,5166
124,114494,-177,8775
124,010994,-178,2384
123,9075,-178,5993
123,804,-178,9602
123,7005,-179,3211
123,59701,-179,68199
123,49351,-180,04291
123,39,-180,40381
123,2865,-180,76471
123,183,-181,1256
123,079506,-181,4865
122,893005,-181,8113
122,7065,-182,1361
122,520004,-182,46089
122,33351,-182,7857
122,146996,-183,1105
121,9605,-183,4353
121,774,-183,7601
121,587494,-184,0849
121,401,-184,4097
121,21451,-184,7345
121,02799,-185,0593
120,8415,-185,3841
120,655,-185,7089
120,46849,-186,03369
120,282,-186,35849
120,134995,-186,6855
119,988,-187,0125
119,840996,-187,3395
119,694,-187,6665
119,547,-187,9935
119,4,-188,3205
119,253,-188,64749
119,105995,-188,9745
118,95899,-189,3015
118,812,-189,6285
118,66499,-189,9555
118,518,-190,2825
118,370995,-190,6095
118,224,-190,93651
118,076996,-191,2635
117,874,-191,60391
117,671,-191,9443
117,468,-192,2847
117,265,-192,6251
117,062004,-192,9655
116,85899,-193,30591
116,656,-193,6463
116,452995,-193,9867
116,25,-194,3271
116,047,-194,66751
115,844,-195,0079
115,641,-195,3483
115,437996,-195,6887
115,23499,-196,0291
115,032,-196,3695
114,853096,-196,6558
114,6742,-196,94211
114,4953,-197,2284
114,3164,-197,5147
114,1375,-197,801
113,9586,-198,0873
113,7797,-198,3736
113,6008,-198,6599
113,4219,-198,9462
113,243004,-199,2325
113,0641,-199,5188
112,8852,-199,8051
112,7063,-200,09138
112,527405,-200,37769
112,3485,-200,664
